soc_code,attribute_code,layer,score,rank_in_layer,is_dominant,dna_source
51-9192.00,WSY_BERUBAH,WORKSTYLE,9.89,4,False,onet
51-9192.00,WSY_KOLABORATIF,WORKSTYLE,8.7,5,False,onet
51-9192.00,WSY_MANDIRI,WORKSTYLE,7.72,6,False,onet
51-9192.00,WSY_PELAYANAN,WORKSTYLE,5.53,7,False,onet
51-9192.00,WSY_DINAMIS,WORKSTYLE,0.0,8,False,onet
51-9193.00,INT_TEKNOLOGI,INTEREST,60.94,1,True,onet
51-9193.00,INT_RISET,INTEREST,11.67,2,True,onet
51-9193.00,INT_KREATIVITAS,INTEREST,8.68,3,True,onet
51-9193.00,INT_LINGKUNGAN,INTEREST,6.0,4,False,onet
51-9193.00,INT_KEUANGAN,INTEREST,4.0,5,False,onet
51-9193.00,INT_BISNIS,INTEREST,3.79,6,False,onet
51-9193.00,INT_KESEHATAN,INTEREST,2.67,7,False,onet
51-9193.00,INT_PENDIDIKAN,INTEREST,2.67,8,False,onet
51-9193.00,INT_HUKUM,INTEREST,2.03,9,False,onet
51-9193.00,INT_SOSIAL,INTEREST,0.68,10,False,onet
51-9193.00,ACT_MEMBANGUN,ACTIVITY,89.43,1,True,onet
51-9193.00,ACT_QC,ACTIVITY,79.4,2,True,onet
51-9193.00,ACT_OPERASIONAL,ACTIVITY,67.93,3,True,onet
51-9193.00,ACT_MENGAJAR,ACTIVITY,65.56,4,True,onet
51-9193.00,ACT_ANALISA,ACTIVITY,64.76,5,False,onet
51-9193.00,ACT_PROBLEM,ACTIVITY,64.39,6,False,onet
51-9193.00,ACT_KOMUNIKASI,ACTIVITY,59.47,7,False,onet
51-9193.00,ACT_RISET,ACTIVITY,57.58,8,False,onet
51-9193.00,ACT_MEMIMPIN,ACTIVITY,44.58,9,False,onet
51-9193.00,ACT_MENJUAL,ACTIVITY,37.98,10,False,onet
51-9193.00,ACT_DESAIN,ACTIVITY,37.31,11,False,onet
51-9193.00,ACT_MEMBANTU,ACTIVITY,31.42,12,False,onet
51-9193.00,SKL_KETELITIAN,SKILL,66.1,1,True,onet
51-9193.00,SKL_CRITICAL,SKILL,60.62,2,True,onet
51-9193.00,SKL_WAKTU,SKILL,52.1,3,True,onet
51-9193.00,SKL_KEPUTUSAN,SKILL,50.24,4,True,onet
51-9193.00,SKL_LOGIKA,SKILL,43.22,5,True,onet
51-9193.00,SKL_NUMERIK,SKILL,39.11,6,False,onet
51-9193.00,SKL_PERENCANAAN,SKILL,38.63,7,False,onet
51-9193.00,SKL_KOMUNIKASI,SKILL,36.6,8,False,onet
51-9193.00,SKL_BELAJAR,SKILL,32.63,9,False,onet
51-9193.00,SKL_NEGOSIASI,SKILL,32.48,10,False,onet
51-9193.00,SKL_KREATIVITAS,SKILL,32.47,11,False,onet
51-9193.00,SKL_KEPEMIMPINAN,SKILL,31.51,12,False,onet
51-9193.00,SKL_PRESENTASI,SKILL,29.87,13,False,onet
51-9193.00,SKL_ADAPTABILITAS,SKILL,23.32,14,False,onet
51-9193.00,SKL_EMPATI,SKILL,20.93,15,False,onet
51-9193.00,SKL_KOLABORASI,SKILL,19.49,16,False,onet
51-9193.00,ENV_ONSITE,ENVIRONMENT,78.42,1,True,onet
51-9193.00,ENV_PABRIK,ENVIRONMENT,72.05,2,True,onet
51-9193.00,ENV_HYBRID,ENVIRONMENT,51.4,3,True,rule
51-9193.00,ENV_KANTOR,ENVIRONMENT,48.92,4,False,onet
51-9193.00,ENV_SEKOLAH,ENVIRONMENT,47.75,5,False,onet
51-9193.00,ENV_LAB,ENVIRONMENT,34.47,6,False,onet
51-9193.00,ENV_REMOTE,ENVIRONMENT,32.78,7,False,rule
51-9193.00,ENV_RS,ENVIRONMENT,18.13,8,False,onet
51-9193.00,WSY_TERSTRUKTUR,WORKSTYLE,67.39,1,True,onet
51-9193.00,WSY_DETAIL,WORKSTYLE,64.16,2,True,onet
51-9193.00,WSY_BERUBAH,WORKSTYLE,22.42,3,False,onet
51-9193.00,WSY_TARGET,WORKSTYLE,20.64,4,False,onet
51-9193.00,WSY_MANDIRI,WORKSTYLE,15.44,5,False,onet
51-9193.00,WSY_KOLABORATIF,WORKSTYLE,14.81,6,False,onet
51-9193.00,WSY_DINAMIS,WORKSTYLE,10.6,7,False,onet
51-9193.00,WSY_PELAYANAN,WORKSTYLE,7.1,8,False,onet
51-9194.00,INT_KREATIVITAS,INTEREST,39.17,1,True,onet
51-9194.00,INT_TEKNOLOGI,INTEREST,36.59,2,True,onet
51-9194.00,INT_RISET,INTEREST,5.0,3,True,onet
51-9194.00,INT_BISNIS,INTEREST,3.92,4,False,onet
51-9194.00,INT_SOSIAL,INTEREST,3.07,5,False,onet
51-9194.00,INT_KEUANGAN,INTEREST,1.67,6,False,onet
51-9194.00,INT_PENDIDIKAN,INTEREST,1.33,7,False,onet
51-9194.00,INT_LINGKUNGAN,INTEREST,0.17,8,False,onet
51-9194.00,INT_KESEHATAN,INTEREST,0.0,9,False,onet
51-9194.00,INT_HUKUM,INTEREST,0.0,10,False,onet
51-9194.00,ACT_MEMBANGUN,ACTIVITY,73.43,1,True,onet
51-9194.00,ACT_PROBLEM,ACTIVITY,69.14,2,True,onet
51-9194.00,ACT_ANALISA,ACTIVITY,62.86,3,True,onet
51-9194.00,ACT_RISET,ACTIVITY,57.27,4,True,onet
51-9194.00,ACT_DESAIN,ACTIVITY,56.76,5,False,onet
51-9194.00,ACT_OPERASIONAL,ACTIVITY,56.49,6,False,onet
51-9194.00,ACT_QC,ACTIVITY,55.74,7,False,onet
51-9194.00,ACT_MENGAJAR,ACTIVITY,53.17,8,False,onet
51-9194.00,ACT_KOMUNIKASI,ACTIVITY,40.53,9,False,onet
51-9194.00,ACT_MEMBANTU,ACTIVITY,38.37,10,False,onet
51-9194.00,ACT_MENJUAL,ACTIVITY,31.62,11,False,onet
51-9194.00,ACT_MEMIMPIN,ACTIVITY,29.84,12,False,onet
51-9194.00,SKL_KETELITIAN,SKILL,68.93,1,True,onet
51-9194.00,SKL_KREATIVITAS,SKILL,49.16,2,True,onet
51-9194.00,SKL_WAKTU,SKILL,39.41,3,True,onet
51-9194.00,SKL_KEPUTUSAN,SKILL,35.32,4,True,onet
51-9194.00,SKL_LOGIKA,SKILL,33.87,5,True,onet
51-9194.00,SKL_KOMUNIKASI,SKILL,31.33,6,False,onet
51-9194.00,SKL_CRITICAL,SKILL,28.8,7,False,onet
51-9194.00,SKL_PERENCANAAN,SKILL,26.89,8,False,onet
51-9194.00,SKL_NUMERIK,SKILL,25.87,9,False,onet
51-9194.00,SKL_BELAJAR,SKILL,25.47,10,False,onet
51-9194.00,SKL_ADAPTABILITAS,SKILL,22.18,11,False,onet
51-9194.00,SKL_PRESENTASI,SKILL,20.42,12,False,onet
51-9194.00,SKL_EMPATI,SKILL,19.74,13,False,onet
51-9194.00,SKL_NEGOSIASI,SKILL,17.5,14,False,onet
51-9194.00,SKL_KEPEMIMPINAN,SKILL,16.69,15,False,onet
51-9194.00,SKL_KOLABORASI,SKILL,7.08,16,False,onet
51-9194.00,ENV_HYBRID,ENVIRONMENT,68.95,1,True,rule
51-9194.00,ENV_KANTOR,ENVIRONMENT,61.58,2,True,onet
51-9194.00,ENV_PABRIK,ENVIRONMENT,57.57,3,True,onet
51-9194.00,ENV_REMOTE,ENVIRONMENT,51.28,4,False,rule
51-9194.00,ENV_LAB,ENVIRONMENT,38.83,5,False,onet
51-9194.00,ENV_ONSITE,ENVIRONMENT,37.73,6,False,onet
51-9194.00,ENV_SEKOLAH,ENVIRONMENT,27.81,7,False,onet
51-9194.00,ENV_RS,ENVIRONMENT,21.23,8,False,onet
51-9194.00,WSY_DETAIL,WORKSTYLE,89.82,1,True,onet
51-9194.00,WSY_TERSTRUKTUR,WORKSTYLE,71.61,2,True,onet
51-9194.00,WSY_TARGET,WORKSTYLE,31.4,3,False,onet
51-9194.00,WSY_DINAMIS,WORKSTYLE,29.43,4,False,onet
51-9194.00,WSY_MANDIRI,WORKSTYLE,13.42,5,False,onet
51-9194.00,WSY_PELAYANAN,WORKSTYLE,6.89,6,False,onet
51-9194.00,WSY_KOLABORATIF,WORKSTYLE,6.66,7,False,onet
51-9194.00,WSY_BERUBAH,WORKSTYLE,5.16,8,False,onet
51-9195.00,INT_TEKNOLOGI,INTEREST,72.3,1,True,onet
51-9195.00,INT_KREATIVITAS,INTEREST,13.17,2,True,onet
51-9195.00,INT_RISET,INTEREST,3.67,3,True,onet
51-9195.00,INT_KEUANGAN,INTEREST,1.67,4,False,onet
51-9195.00,INT_BISNIS,INTEREST,1.38,5,False,onet
51-9195.00,INT_LINGKUNGAN,INTEREST,1.33,6,False,onet
51-9195.00,INT_KESEHATAN,INTEREST,0.0,7,False,onet
51-9195.00,INT_PENDIDIKAN,INTEREST,0.0,8,False,onet
51-9195.00,INT_SOSIAL,INTEREST,0.0,9,False,onet
51-9195.00,INT_HUKUM,INTEREST,0.0,10,False,onet
51-9195.00,ACT_MEMBANGUN,ACTIVITY,65.43,1,True,onet
51-9195.00,ACT_QC,ACTIVITY,63.17,2,True,onet
51-9195.00,ACT_KOMUNIKASI,ACTIVITY,51.54,3,True,onet
51-9195.00,ACT_PROBLEM,ACTIVITY,49.61,4,True,onet
51-9195.00,ACT_RISET,ACTIVITY,47.2,5,False,onet
51-9195.00,ACT_MENGAJAR,ACTIVITY,41.32,6,False,onet
51-9195.00,ACT_OPERASIONAL,ACTIVITY,41.0,7,False,onet
51-9195.00,ACT_ANALISA,ACTIVITY,40.95,8,False,onet
51-9195.00,ACT_DESAIN,ACTIVITY,31.71,9,False,onet
51-9195.00,ACT_MENJUAL,ACTIVITY,31.32,10,False,onet
51-9195.00,ACT_MEMBANTU,ACTIVITY,26.89,11,False,onet
51-9195.00,ACT_MEMIMPIN,ACTIVITY,23.94,12,False,onet
51-9195.00,SKL_KETELITIAN,SKILL,51.79,1,True,onet
51-9195.00,SKL_KREATIVITAS,SKILL,31.54,2,True,onet
51-9195.00,SKL_PERENCANAAN,SKILL,28.81,3,True,onet
51-9195.00,SKL_WAKTU,SKILL,28.51,4,True,onet
51-9195.00,SKL_LOGIKA,SKILL,27.56,5,True,onet
51-9195.00,SKL_KOMUNIKASI,SKILL,27.42,6,False,onet
51-9195.00,SKL_NUMERIK,SKILL,25.98,7,False,onet
51-9195.00,SKL_KEPUTUSAN,SKILL,25.56,8,False,onet
51-9195.00,SKL_KEPEMIMPINAN,SKILL,23.1,9,False,onet
51-9195.00,SKL_CRITICAL,SKILL,18.37,10,False,onet
51-9195.00,SKL_EMPATI,SKILL,18.2,11,False,onet
51-9195.00,SKL_ADAPTABILITAS,SKILL,17.56,12,False,onet
51-9195.00,SKL_NEGOSIASI,SKILL,17.19,13,False,onet
51-9195.00,SKL_BELAJAR,SKILL,17.09,14,False,onet
51-9195.00,SKL_PRESENTASI,SKILL,16.26,15,False,onet
51-9195.00,SKL_KOLABORASI,SKILL,12.53,16,False,onet
51-9195.00,ENV_ONSITE,ENVIRONMENT,78.21,1,True,onet
51-9195.00,ENV_PABRIK,ENVIRONMENT,74.54,2,True,onet
51-9195.00,ENV_LAB,ENVIRONMENT,28.12,3,True,onet
51-9195.00,ENV_SEKOLAH,ENVIRONMENT,28.03,4,False,onet
51-9195.00,ENV_RS,ENVIRONMENT,18.04,5,False,onet
51-9195.00,ENV_KANTOR,ENVIRONMENT,11.31,6,False,onet
51-9195.00,ENV_REMOTE,ENVIRONMENT,11.03,7,False,rule
51-9195.00,ENV_HYBRID,ENVIRONMENT,7.0,8,False,rule
51-9195.00,WSY_DETAIL,WORKSTYLE,52.21,1,True,onet
51-9195.00,WSY_TERSTRUKTUR,WORKSTYLE,45.99,2,True,onet
51-9195.00,WSY_TARGET,WORKSTYLE,17.32,3,False,onet
51-9195.00,WSY_DINAMIS,WORKSTYLE,16.14,4,False,onet
51-9195.00,WSY_MANDIRI,WORKSTYLE,12.87,5,False,onet
51-9195.00,WSY_KOLABORATIF,WORKSTYLE,11.32,6,False,onet
51-9195.00,WSY_PELAYANAN,WORKSTYLE,6.74,7,False,onet
51-9195.00,WSY_BERUBAH,WORKSTYLE,5.84,8,False,onet
51-9195.03,INT_TEKNOLOGI,INTEREST,84.84,1,True,onet
51-9195.03,INT_KREATIVITAS,INTEREST,46.33,2,True,onet
51-9195.03,INT_RISET,INTEREST,8.83,3,True,onet
51-9195.03,INT_BISNIS,INTEREST,3.41,4,False,onet
51-9195.03,INT_KEUANGAN,INTEREST,2.83,5,False,onet
51-9195.03,INT_PENDIDIKAN,INTEREST,2.67,6,False,onet
51-9195.03,INT_LINGKUNGAN,INTEREST,1.88,7,False,onet
51-9195.03,INT_SOSIAL,INTEREST,0.68,8,False,onet
51-9195.03,INT_KESEHATAN,INTEREST,0.51,9,False,onet
51-9195.03,INT_HUKUM,INTEREST,0.0,10,False,onet
51-9195.03,ACT_MEMBANGUN,ACTIVITY,90.0,1,True,onet
51-9195.03,ACT_PROBLEM,ACTIVITY,85.16,2,True,onet
51-9195.03,ACT_RISET,ACTIVITY,81.08,3,True,onet
51-9195.03,ACT_MENGAJAR,ACTIVITY,77.69,4,True,onet
51-9195.03,ACT_MEMIMPIN,ACTIVITY,77.3,5,False,onet
51-9195.03,ACT_KOMUNIKASI,ACTIVITY,76.21,6,False,onet
51-9195.03,ACT_QC,ACTIVITY,74.85,7,False,onet
51-9195.03,ACT_OPERASIONAL,ACTIVITY,73.64,8,False,onet
51-9195.03,ACT_DESAIN,ACTIVITY,72.67,9,False,onet
51-9195.03,ACT_ANALISA,ACTIVITY,64.42,10,False,onet
51-9195.03,ACT_MENJUAL,ACTIVITY,58.55,11,False,onet
51-9195.03,ACT_MEMBANTU,ACTIVITY,53.78,12,False,onet
51-9195.03,SKL_KETELITIAN,SKILL,59.05,1,True,onet
51-9195.03,SKL_WAKTU,SKILL,42.63,2,True,onet
51-9195.03,SKL_KEPUTUSAN,SKILL,40.12,3,True,onet
51-9195.03,SKL_KREATIVITAS,SKILL,39.65,4,True,onet
51-9195.03,SKL_LOGIKA,SKILL,38.9,5,True,onet
51-9195.03,SKL_NUMERIK,SKILL,32.34,6,False,onet
51-9195.03,SKL_CRITICAL,SKILL,31.61,7,False,onet
51-9195.03,SKL_PERENCANAAN,SKILL,29.29,8,False,onet
51-9195.03,SKL_KOMUNIKASI,SKILL,27.75,9,False,onet
51-9195.03,SKL_BELAJAR,SKILL,23.01,10,False,onet
51-9195.03,SKL_EMPATI,SKILL,18.86,11,False,onet
51-9195.03,SKL_PRESENTASI,SKILL,18.69,12,False,onet
51-9195.03,SKL_KEPEMIMPINAN,SKILL,18.31,13,False,onet
51-9195.03,SKL_NEGOSIASI,SKILL,17.19,14,False,onet
51-9195.03,SKL_ADAPTABILITAS,SKILL,17.1,15,False,onet
51-9195.03,SKL_KOLABORASI,SKILL,9.44,16,False,onet
51-9195.03,ENV_PABRIK,ENVIRONMENT,80.03,1,True,onet
51-9195.03,ENV_ONSITE,ENVIRONMENT,72.18,2,True,onet
51-9195.03,ENV_SEKOLAH,ENVIRONMENT,46.41,3,True,onet
51-9195.03,ENV_LAB,ENVIRONMENT,42.65,4,False,onet
51-9195.03,ENV_RS,ENVIRONMENT,29.42,5,False,onet
51-9195.03,ENV_HYBRID,ENVIRONMENT,23.62,6,False,rule
51-9195.03,ENV_REMOTE,ENVIRONMENT,17.89,7,False,rule
51-9195.03,ENV_KANTOR,ENVIRONMENT,15.28,8,False,onet
51-9195.03,WSY_DETAIL,WORKSTYLE,85.4,1,True,onet
51-9195.03,WSY_TERSTRUKTUR,WORKSTYLE,69.08,2,True,onet
51-9195.03,WSY_TARGET,WORKSTYLE,32.26,3,False,onet
51-9195.03,WSY_DINAMIS,WORKSTYLE,16.88,4,False,onet
51-9195.03,WSY_MANDIRI,WORKSTYLE,14.71,5,False,onet
51-9195.03,WSY_KOLABORATIF,WORKSTYLE,7.09,6,False,onet
51-9195.03,WSY_BERUBAH,WORKSTYLE,5.75,7,False,onet
51-9195.03,WSY_PELAYANAN,WORKSTYLE,5.54,8,False,onet
51-9195.04,INT_TEKNOLOGI,INTEREST,74.74,1,True,onet
51-9195.04,INT_KREATIVITAS,INTEREST,22.0,2,True,onet
51-9195.04,INT_RISET,INTEREST,11.0,3,True,onet
51-9195.04,INT_KEUANGAN,INTEREST,8.5,4,False,onet
51-9195.04,INT_SOSIAL,INTEREST,3.07,5,False,onet
51-9195.04,INT_BISNIS,INTEREST,2.4,6,False,onet
51-9195.04,INT_PENDIDIKAN,INTEREST,2.33,7,False,onet
51-9195.04,INT_KESEHATAN,INTEREST,0.0,8,False,onet
51-9195.04,INT_HUKUM,INTEREST,0.0,9,False,onet
51-9195.04,INT_LINGKUNGAN,INTEREST,0.0,10,False,onet
51-9195.04,ACT_MEMBANGUN,ACTIVITY,77.14,1,True,onet
51-9195.04,ACT_ANALISA,ACTIVITY,74.76,2,True,onet
51-9195.04,ACT_QC,ACTIVITY,57.19,3,True,onet
51-9195.04,ACT_KOMUNIKASI,ACTIVITY,39.65,4,True,onet
51-9195.04,ACT_RISET,ACTIVITY,35.61,5,False,onet
51-9195.04,ACT_DESAIN,ACTIVITY,35.44,6,False,onet
51-9195.04,ACT_PROBLEM,ACTIVITY,33.77,7,False,onet
51-9195.04,ACT_MENGAJAR,ACTIVITY,29.48,8,False,onet
51-9195.04,ACT_MEMIMPIN,ACTIVITY,22.36,9,False,onet
51-9195.04,ACT_OPERASIONAL,ACTIVITY,17.11,10,False,onet
51-9195.04,ACT_MENJUAL,ACTIVITY,9.37,11,False,onet
51-9195.04,ACT_MEMBANTU,ACTIVITY,6.34,12,False,onet
51-9195.04,SKL_KETELITIAN,SKILL,71.9,1,True,onet
51-9195.04,SKL_KREATIVITAS,SKILL,44.76,2,True,onet
51-9195.04,SKL_NUMERIK,SKILL,40.81,3,True,onet
51-9195.04,SKL_LOGIKA,SKILL,34.36,4,True,onet
51-9195.04,SKL_BELAJAR,SKILL,33.33,5,True,onet
51-9195.04,SKL_PERENCANAAN,SKILL,32.78,6,False,onet
51-9195.04,SKL_CRITICAL,SKILL,31.61,7,False,onet
51-9195.04,SKL_WAKTU,SKILL,30.88,8,False,onet
51-9195.04,SKL_KEPUTUSAN,SKILL,30.32,9,False,onet
51-9195.04,SKL_KOMUNIKASI,SKILL,27.22,10,False,onet
51-9195.04,SKL_ADAPTABILITAS,SKILL,25.4,11,False,onet
51-9195.04,SKL_NEGOSIASI,SKILL,25.18,12,False,onet
51-9195.04,SKL_KEPEMIMPINAN,SKILL,19.9,13,False,onet
51-9195.04,SKL_EMPATI,SKILL,13.62,14,False,onet
51-9195.04,SKL_KOLABORASI,SKILL,10.4,15,False,onet
51-9195.04,SKL_PRESENTASI,SKILL,10.21,16,False,onet
51-9195.04,ENV_PABRIK,ENVIRONMENT,76.5,1,True,onet
51-9195.04,ENV_ONSITE,ENVIRONMENT,50.25,2,True,onet
51-9195.04,ENV_LAB,ENVIRONMENT,43.85,3,True,onet
51-9195.04,ENV_HYBRID,ENVIRONMENT,33.9,4,False,rule
51-9195.04,ENV_REMOTE,ENVIRONMENT,33.57,5,False,rule
51-9195.04,ENV_KANTOR,ENVIRONMENT,32.3,6,False,onet
51-9195.04,ENV_SEKOLAH,ENVIRONMENT,15.85,7,False,onet
51-9195.04,ENV_RS,ENVIRONMENT,8.35,8,False,onet
51-9195.04,WSY_DETAIL,WORKSTYLE,68.14,1,True,onet
51-9195.04,WSY_TERSTRUKTUR,WORKSTYLE,54.61,2,True,onet
51-9195.04,WSY_TARGET,WORKSTYLE,27.45,3,False,onet
51-9195.04,WSY_DINAMIS,WORKSTYLE,26.95,4,False,onet
51-9195.04,WSY_BERUBAH,WORKSTYLE,20.16,5,False,onet
51-9195.04,WSY_MANDIRI,WORKSTYLE,17.46,6,False,onet
51-9195.04,WSY_KOLABORATIF,WORKSTYLE,11.2,7,False,onet
51-9195.04,WSY_PELAYANAN,WORKSTYLE,6.28,8,False,onet
51-9195.05,INT_TEKNOLOGI,INTEREST,78.75,1,True,onet
51-9195.05,INT_KREATIVITAS,INTEREST,32.67,2,True,onet
51-9195.05,INT_BISNIS,INTEREST,9.93,3,True,onet
51-9195.05,INT_RISET,INTEREST,7.0,4,False,onet
51-9195.05,INT_SOSIAL,INTEREST,2.38,5,False,onet
51-9195.05,INT_PENDIDIKAN,INTEREST,2.33,6,False,onet
51-9195.05,INT_KEUANGAN,INTEREST,1.67,7,False,onet
51-9195.05,INT_LINGKUNGAN,INTEREST,0.5,8,False,onet
51-9195.05,INT_KESEHATAN,INTEREST,0.0,9,False,onet
51-9195.05,INT_HUKUM,INTEREST,0.0,10,False,onet
51-9195.05,ACT_MEMBANGUN,ACTIVITY,76.0,1,True,onet
51-9195.05,ACT_DESAIN,ACTIVITY,74.77,2,True,onet
51-9195.05,ACT_QC,ACTIVITY,64.37,3,True,onet
51-9195.05,ACT_MEMIMPIN,ACTIVITY,55.46,4,True,onet
51-9195.05,ACT_RISET,ACTIVITY,53.92,5,False,onet
51-9195.05,ACT_MENJUAL,ACTIVITY,51.91,6,False,onet
51-9195.05,ACT_OPERASIONAL,ACTIVITY,51.05,7,False,onet
51-9195.05,ACT_MEMBANTU,ACTIVITY,47.44,8,False,onet
51-9195.05,ACT_PROBLEM,ACTIVITY,44.1,9,False,onet
51-9195.05,ACT_KOMUNIKASI,ACTIVITY,33.34,10,False,onet
51-9195.05,ACT_ANALISA,ACTIVITY,27.67,11,False,onet
51-9195.05,ACT_MENGAJAR,ACTIVITY,15.03,12,False,onet
51-9195.05,SKL_KETELITIAN,SKILL,57.28,1,True,onet
51-9195.05,SKL_KREATIVITAS,SKILL,54.79,2,True,onet
51-9195.05,SKL_LOGIKA,SKILL,37.63,3,True,onet
51-9195.05,SKL_ADAPTABILITAS,SKILL,34.18,4,True,onet
51-9195.05,SKL_KEPUTUSAN,SKILL,32.7,5,True,onet
51-9195.05,SKL_KOMUNIKASI,SKILL,28.86,6,False,onet
51-9195.05,SKL_CRITICAL,SKILL,28.8,7,False,onet
51-9195.05,SKL_NUMERIK,SKILL,26.87,8,False,onet
51-9195.05,SKL_PRESENTASI,SKILL,25.93,9,False,onet
51-9195.05,SKL_EMPATI,SKILL,23.46,10,False,onet
51-9195.05,SKL_PERENCANAAN,SKILL,21.67,11,False,onet
51-9195.05,SKL_WAKTU,SKILL,20.1,12,False,onet
51-9195.05,SKL_KEPEMIMPINAN,SKILL,18.86,13,False,onet
51-9195.05,SKL_KOLABORASI,SKILL,18.67,14,False,onet
51-9195.05,SKL_BELAJAR,SKILL,16.02,15,False,onet
51-9195.05,SKL_NEGOSIASI,SKILL,10.38,16,False,onet
51-9195.05,ENV_KANTOR,ENVIRONMENT,63.55,1,True,onet
51-9195.05,ENV_HYBRID,ENVIRONMENT,55.16,2,True,rule
51-9195.05,ENV_REMOTE,ENVIRONMENT,49.66,3,True,rule
51-9195.05,ENV_PABRIK,ENVIRONMENT,43.1,4,False,onet
51-9195.05,ENV_LAB,ENVIRONMENT,38.05,5,False,onet
51-9195.05,ENV_ONSITE,ENVIRONMENT,33.88,6,False,onet
51-9195.05,ENV_SEKOLAH,ENVIRONMENT,20.22,7,False,onet
51-9195.05,ENV_RS,ENVIRONMENT,0.0,8,False,onet
51-9195.05,WSY_DETAIL,WORKSTYLE,64.16,1,True,onet
51-9195.05,WSY_TERSTRUKTUR,WORKSTYLE,50.01,2,True,onet
51-9195.05,WSY_DINAMIS,WORKSTYLE,45.03,3,False,onet
51-9195.05,WSY_MANDIRI,WORKSTYLE,30.7,4,False,onet
51-9195.05,WSY_TARGET,WORKSTYLE,29.17,5,False,onet
51-9195.05,WSY_KOLABORATIF,WORKSTYLE,19.73,6,False,onet
51-9195.05,WSY_BERUBAH,WORKSTYLE,14.89,7,False,onet
51-9195.05,WSY_PELAYANAN,WORKSTYLE,9.4,8,False,onet
51-9196.00,INT_TEKNOLOGI,INTEREST,63.02,1,True,onet
51-9196.00,INT_RISET,INTEREST,9.33,2,True,onet
51-9196.00,INT_BISNIS,INTEREST,3.92,3,True,onet
51-9196.00,INT_KEUANGAN,INTEREST,2.83,4,False,onet
51-9196.00,INT_KREATIVITAS,INTEREST,1.67,5,False,onet
51-9196.00,INT_LINGKUNGAN,INTEREST,1.33,6,False,onet
51-9196.00,INT_SOSIAL,INTEREST,0.51,7,False,onet
51-9196.00,INT_PENDIDIKAN,INTEREST,0.5,8,False,onet
51-9196.00,INT_KESEHATAN,INTEREST,0.0,9,False,onet
51-9196.00,INT_HUKUM,INTEREST,0.0,10,False,onet
51-9196.00,ACT_MEMBANGUN,ACTIVITY,87.14,1,True,onet
51-9196.00,ACT_QC,ACTIVITY,79.34,2,True,onet
51-9196.00,ACT_PROBLEM,ACTIVITY,71.48,3,True,onet
51-9196.00,ACT_MEMIMPIN,ACTIVITY,60.77,4,True,onet
51-9196.00,ACT_MENGAJAR,ACTIVITY,60.33,5,False,onet
51-9196.00,ACT_KOMUNIKASI,ACTIVITY,59.42,6,False,onet
51-9196.00,ACT_RISET,ACTIVITY,58.8,7,False,onet
51-9196.00,ACT_ANALISA,ACTIVITY,56.19,8,False,onet
51-9196.00,ACT_OPERASIONAL,ACTIVITY,51.18,9,False,onet
51-9196.00,ACT_MEMBANTU,ACTIVITY,48.04,10,False,onet
51-9196.00,ACT_DESAIN,ACTIVITY,45.05,11,False,onet
51-9196.00,ACT_MENJUAL,ACTIVITY,39.16,12,False,onet
51-9196.00,SKL_KETELITIAN,SKILL,59.89,1,True,onet
51-9196.00,SKL_WAKTU,SKILL,48.4,2,True,onet
51-9196.00,SKL_LOGIKA,SKILL,35.94,3,True,onet
51-9196.00,SKL_CRITICAL,SKILL,34.43,4,True,onet
51-9196.00,SKL_PERENCANAAN,SKILL,32.97,5,True,onet
51-9196.00,SKL_KEPUTUSAN,SKILL,32.78,6,False,onet
51-9196.00,SKL_PRESENTASI,SKILL,31.82,7,False,onet
51-9196.00,SKL_KREATIVITAS,SKILL,31.19,8,False,onet
51-9196.00,SKL_ADAPTABILITAS,SKILL,29.11,9,False,onet
51-9196.00,SKL_KOMUNIKASI,SKILL,28.91,10,False,onet
51-9196.00,SKL_NUMERIK,SKILL,27.98,11,False,onet
51-9196.00,SKL_NEGOSIASI,SKILL,27.57,12,False,onet
51-9196.00,SKL_BELAJAR,SKILL,27.01,13,False,onet
51-9196.00,SKL_KEPEMIMPINAN,SKILL,25.31,14,False,onet
51-9196.00,SKL_EMPATI,SKILL,22.38,15,False,onet
51-9196.00,SKL_KOLABORASI,SKILL,20.69,16,False,onet
51-9196.00,ENV_PABRIK,ENVIRONMENT,84.11,1,True,onet
51-9196.00,ENV_ONSITE,ENVIRONMENT,62.05,2,True,onet
51-9196.00,ENV_SEKOLAH,ENVIRONMENT,52.32,3,True,onet
51-9196.00,ENV_HYBRID,ENVIRONMENT,35.3,4,False,rule
51-9196.00,ENV_LAB,ENVIRONMENT,29.99,5,False,onet
51-9196.00,ENV_RS,ENVIRONMENT,27.38,6,False,onet
51-9196.00,ENV_KANTOR,ENVIRONMENT,24.26,7,False,onet
51-9196.00,ENV_REMOTE,ENVIRONMENT,17.25,8,False,rule
51-9196.00,WSY_DETAIL,WORKSTYLE,64.16,1,True,onet
51-9196.00,WSY_TERSTRUKTUR,WORKSTYLE,61.16,2,True,onet
51-9196.00,WSY_BERUBAH,WORKSTYLE,25.48,3,False,onet
51-9196.00,WSY_TARGET,WORKSTYLE,25.14,4,False,onet
51-9196.00,WSY_DINAMIS,WORKSTYLE,22.55,5,False,onet
51-9196.00,WSY_MANDIRI,WORKSTYLE,21.51,6,False,onet
51-9196.00,WSY_KOLABORATIF,WORKSTYLE,16.45,7,False,onet
